Country,From,To,Type,Pax,Price,Currency,CAT,Transferz,Dottransfers,Talixo,Suntransfers,Alexandra
South Korea,Seoul Gimpo Airport (GMP),Gwacheon,Standard class car,3,"€162,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwacheon,Standard Minibus 9pax,9,"€290,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwacheon,Standard minivan 6 pax,6,"€185,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwangmyeong,Business class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwangmyeong,Businessvan 5 pax,5,"€210,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwangmyeong,Standard class car,3,"€130,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwangmyeong,Standard Minibus 9pax,9,"€250,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Gwangmyeong,Standard minivan 6 pax,6,"€155,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Hanam,Business class car,3,"€250,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Hanam,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Hanam,Standard class car,3,"€162,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Hanam,Standard Minibus 9pax,9,"€290,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Hanam,Standard minivan 6 pax,6,"€185,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Incheon,Business class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Incheon,Businessvan 5 pax,5,"€210,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Incheon,Standard class car,3,"€130,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Incheon,Standard Minibus 9pax,9,"€250,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Incheon,Standard minivan 6 pax,6,"€155,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Namyangju,Business class car,3,"€285,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Namyangju,Businessvan 5 pax,5,"€260,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Namyangju,Standard class car,3,"€195,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Namyangju,Standard Minibus 9pax,9,"€325,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Namyangju,Standard minivan 6 pax,6,"€216,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Osan,Business class car,3,"€320,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Osan,Businessvan 5 pax,5,"€285,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Osan,Standard class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Osan,Standard Minibus 9pax,9,"€360,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Osan,Standard minivan 6 pax,6,"€257,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Paju,Business class car,3,"€285,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Paju,Businessvan 5 pax,5,"€260,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Paju,Standard class car,3,"€195,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Paju,Standard Minibus 9pax,9,"€325,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Paju,Standard minivan 6 pax,6,"€216,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Pyungtaek,Business class car,3,"€320,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Pyungtaek,Businessvan 5 pax,5,"€285,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Pyungtaek,Standard class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Pyungtaek,Standard Minibus 9pax,9,"€360,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Pyungtaek,Standard minivan 6 pax,6,"€257,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul city,Business class car,3,"€185,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul city,Businessvan 5 pax,5,"€170,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul city,Standard Minibus 9pax,9,"€195,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul city,Standard minivan 6 pax,6,"€108,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul Incheon Airport (ICN),Business class car,3,"€243,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul Incheon Airport (ICN),Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul Incheon Airport (ICN),Standard class car,3,"€110,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul Incheon Airport (ICN),Standard Minibus 9pax,9,"€270,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Seoul Incheon Airport (ICN),Standard minivan 6 pax,6,"€130,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Siheung,Business class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Siheung,Businessvan 5 pax,5,"€210,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Siheung,Standard class car,3,"€130,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Siheung,Standard Minibus 9pax,9,"€250,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Siheung,Standard minivan 6 pax,6,"€155,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Suwon,Business class car,3,"€250,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Suwon,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Suwon,Standard class car,3,"€162,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Suwon,Standard Minibus 9pax,9,"€290,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Suwon,Standard minivan 6 pax,6,"€185,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Uijeongbu,Business class car,3,"€250,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Uijeongbu,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Uijeongbu,Standard class car,3,"€162,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Uijeongbu,Standard Minibus 9pax,9,"€290,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Uijeongbu,Standard minivan 6 pax,6,"€185,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Yangju,Business class car,3,"€285,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Yangju,Businessvan 5 pax,5,"€260,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Yangju,Standard class car,3,"€195,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Yangju,Standard Minibus 9pax,9,"€325,00",EUR,,,,,,
South Korea,Seoul Gimpo Airport (GMP),Yangju,Standard minivan 6 pax,6,"€216,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Ansan,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Ansan,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Ansan,Standard class car,3,"€143,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Ansan,Standard Minibus 9pax,9,"€265,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Ansan,Standard minivan 6 pax,6,"€170,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Dongducheon,Business class car,3,"€305,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Dongducheon,Businessvan 5 pax,5,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Dongducheon,Standard class car,3,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Dongducheon,Standard Minibus 9pax,9,"€338,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Dongducheon,Standard minivan 6 pax,6,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gimpo,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gimpo,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gimpo,Standard class car,3,"€143,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gimpo,Standard Minibus 9pax,9,"€265,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gimpo,Standard minivan 6 pax,6,"€170,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Goyang,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Goyang,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Goyang,Standard class car,3,"€143,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Goyang,Standard Minibus 9pax,9,"€265,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Goyang,Standard minivan 6 pax,6,"€170,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gunpo,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gunpo,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gunpo,Standard class car,3,"€143,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gunpo,Standard minivan 6 pax,6,"€170,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Guri,Business class car,3,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Guri,Businessvan 5 pax,5,"€250,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Guri,Standard class car,3,"€176,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Guri,Standard Minibus 9pax,9,"€312,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Guri,Standard minivan 6 pax,6,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwacheon,Business class car,3,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwacheon,Businessvan 5 pax,5,"€250,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwacheon,Standard class car,3,"€176,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwacheon,Standard Minibus 9pax,9,"€312,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwacheon,Standard minivan 6 pax,6,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwangmyeong,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwangmyeong,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwangmyeong,Standard class car,3,"€143,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwangmyeong,Standard Minibus 9pax,9,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Gwangmyeong,Standard minivan 6 pax,6,"€170,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Hanam,Business class car,3,"€250,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Hanam,Businessvan 5 pax,5,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Hanam,Standard class car,3,"€176,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Hanam,Standard Minibus 9pax,9,"€312,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Hanam,Standard minivan 6 pax,6,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Incheon,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Incheon,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Incheon,Standard class car,3,"€143,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Incheon,Standard Minibus 9pax,9,"€265,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Incheon,Standard minivan 6 pax,6,"€170,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Namyangju,Business class car,3,"€305,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Namyangju,Businessvan 5 pax,5,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Namyangju,Standard class car,3,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Namyangju,Standard Minibus 9pax,9,"€338,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Namyangju,Standard minivan 6 pax,6,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Osan,Business class car,3,"€340,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Osan,Businessvan 5 pax,5,"€305,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Osan,Standard class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Osan,Standard Minibus 9pax,9,"€372,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Osan,Standard minivan 6 pax,6,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Paju,Business class car,3,"€305,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Paju,Businessvan 6 pax,6,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Paju,Standard class car,3,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Paju,Standard Minibus 9pax,9,"€338,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Paju,Standard minivan 6 pax,6,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Pyungtaek,Business class car,3,"€340,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Pyungtaek,Businessvan 5 pax,5,"€305,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Pyungtaek,Standard class car,3,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Pyungtaek,Standard Minibus 9pax,9,"€372,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Pyungtaek,Standard minivan 6 pax,6,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul city,Business class car,3,"€198,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul city,Businessvan 6 pax,6,"€195,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul city,Standard class car,3,"€108,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul city,Standard Minibus 9pax,9,"€205,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul city,Standard minivan 6 pax,6,"€122,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul Gimpo Airport (GMP),Business class car,3,"€243,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul Gimpo Airport (GMP),Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul Gimpo Airport (GMP),Standard class car,3,"€110,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul Gimpo Airport (GMP),Standard Minibus 9pax,9,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Seoul Gimpo Airport (GMP),Standard minivan 6 pax,6,"€130,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Siheung,Business class car,3,"€245,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Siheung,Businessvan 5 pax,5,"€230,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Siheung,Standard class car,3,"€121,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Siheung,Standard Minibus 9pax,9,"€265,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Siheung,Standard minivan 6 pax,6,"€150,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Suwon,Business class car,3,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Suwon,Businessvan 5 pax,5,"€250,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Suwon,Standard class car,3,"€176,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Suwon,Standard Minibus 9pax,9,"€312,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Suwon,Standard minivan 6 pax,6,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Uijeongbu,Business class car,3,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Uijeongbu,Businessvan 5 pax,5,"€250,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Uijeongbu,Standard class car,3,"€176,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Uijeongbu,Standard Minibus 9pax,9,"€312,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Uijeongbu,Standard minivan 6 pax,6,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Yangju,Business class car,3,"€305,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Yangju,Businessvan 5 pax,5,"€270,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Yangju,Standard class car,3,"€197,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Yangju,Standard Minibus 9pax,9,"€340,00",EUR,,,,,,
South Korea,Seoul Incheon Airport (ICN),Yangju,Standard minivan 6 pax,6,"€230,00",EUR,,,,,,
Spain,Adolfo Suárez Madrid–Barajas Airport (MAD),Madrid,Business class car,3,"€68,00",EUR,,,,,,
Spain,Adolfo Suárez Madrid–Barajas Airport (MAD),Madrid,First class car,3,"€185,00",EUR,,,,,,
Spain,Adolfo Suárez Madrid–Barajas Airport (MAD),Madrid,Standard class car,3,"€54,00",EUR,,,,,,
Spain,Adolfo Suárez Madrid–Barajas Airport (MAD),Madrid,Standard Minibus 16pax,16,"€220,00",EUR,,,,,,
Spain,Adolfo Suárez Madrid–Barajas Airport (MAD),Madrid,Standard minivan 6 pax,6,"€83,00",EUR,,,,,,
Spain,Alicante Elche Airport (ALC),Alicante,Business class car,3,"€60,00",EUR,,,,,,
Spain,Alicante Elche Airport (ALC),Alicante,Businessvan 6 pax,6,"€120,00",EUR,,,,,,
Spain,Alicante Elche Airport (ALC),Alicante,Standard class car,3,"€40,00",EUR,,,,,,
Spain,Alicante Elche Airport (ALC),Alicante,Standard Minibus 16pax,16,"€120,00",EUR,,,,,,
Spain,Alicante Elche Airport (ALC),Alicante,Standard minivan 6 pax,6,"€60,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Barcelona,Business class car,3,"€99,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Barcelona,First class car,3,"€170,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Barcelona,Standard class car,3,"€64,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Barcelona,Standard minivan 6 pax,6,"€90,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Blanes,Standard class car,3,"€105,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Calella,Standard class car,3,"€80,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Calella,Standard Minibus 13pax,13,"€314,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Calella,Standard Minibus 16pax,16,"€375,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Calella,Standard minivan 6 pax,6,"€120,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Calella,Standard MPV,5,"€100,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Port of Barcelona,Standard class car,3,"€40,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Port of Barcelona,Standard minivan 6 pax,6,"€70,00",EUR,,,,,,
Spain,Barcelona El Prat Airport (BCN),Port of Barcelona,Standard MPV,5,"€55,00",EUR,,,,,,
Spain,Bilbao Airport (BIO),Bilbao,Business class car,3,"€75,00",EUR,,,,,,
Spain,Bilbao Airport (BIO),Bilbao,Businessvan 6 pax,6,"€95,00",EUR,,,,,,
Spain,Bilbao Airport (BIO),Bilbao,Standard class car,3,"€51,00",EUR,,,,,,
Spain,Bilbao Airport (BIO),Bilbao,Standard Minibus 16pax,16,"€195,00",EUR,,,,,,
Spain,Cesar Manrique-Lanzarote Airport (ACE),Arrecife,Standard class car,3,"€25,00",EUR,,,,,,
Spain,Cesar Manrique-Lanzarote Airport (ACE),Arrecife,Standard minivan 6 pax,6,"€35,00",EUR,,,,,,
Spain,Girona–Costa Brava Airport (GRO),Barcelona El Prat Airport (BCN),Standard Minibus 13pax,13,"€402,00",EUR,,,,,,
Spain,Girona–Costa Brava Airport (GRO),Barcelona El Prat Airport (BCN),Standard Minibus 16pax,16,"€426,00",EUR,,,,,,
Spain,Gran Canaria Airport (LPA),Las Palmas de Gran Canaria,Business class car,3,"€80,00",EUR,,,,,,
Spain,Gran Canaria Airport (LPA),Las Palmas de Gran Canaria,Standard class car,3,"€50,00",EUR,,,,,,
Spain,Gran Canaria Airport (LPA),Las Palmas de Gran Canaria,Standard Minibus 16pax,16,"€120,00",EUR,,,,,,
Spain,Gran Canaria Airport (LPA),Las Palmas de Gran Canaria,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Spain,Ibiza Airport (IBZ),Ibiza,Business class car,3,"€140,00",EUR,,,,,,
Spain,Ibiza Airport (IBZ),Ibiza,Businessvan 6 pax,6,"€160,00",EUR,,,,,,
Spain,Ibiza Airport (IBZ),Ibiza,Standard class car,3,"€48,00",EUR,,,,,,
Spain,Ibiza Airport (IBZ),Ibiza,Standard Minibus 16pax,16,"€180,00",EUR,,,,,,
Spain,Ibiza Airport (IBZ),Ibiza,Standard minivan 6 pax,6,"€70,00",EUR,,,,,,
Spain,Malaga Airport (AGP),Malaga,Business class car,3,"€52,00",EUR,,,,,,
Spain,Malaga Airport (AGP),Malaga,Businessvan 6 pax,6,"€75,00",EUR,,,,,,
Spain,Malaga Airport (AGP),Malaga,First class car,3,"€80,00",EUR,,,,,,
Spain,Malaga Airport (AGP),Malaga,Standard class car,3,"€36,00",EUR,,,,,,
Spain,Malaga Airport (AGP),Malaga,Standard Minibus 16pax,16,"€95,00",EUR,,,,,,
Spain,Malaga Airport (AGP),Malaga,Standard minivan 6 pax,6,"€46,00",EUR,,,,,,
Spain,Palma de Mallorca Airport (PMI),Palma de Mallorca,Standard class car,3,"€45,00",EUR,,,,,,
Spain,Palma de Mallorca Airport (PMI),Palma de Mallorca,Standard Minibus 16pax,16,"€155,00",EUR,,,,,,
Spain,Palma de Mallorca Airport (PMI),Palma de Mallorca,Standard minivan 6 pax,6,"€66,00",EUR,,,,,,
Spain,Seville Airport (SVQ),Seville,Business class car,3,"€65,00",EUR,,,,,,
Spain,Seville Airport (SVQ),Seville,Businessvan 6 pax,6,"€115,00",EUR,,,,,,
Spain,Seville Airport (SVQ),Seville,Standard class car,3,"€45,00",EUR,,,,,,
Spain,Seville Airport (SVQ),Seville,Standard Minibus 16pax,16,"€190,00",EUR,,,,,,
Spain,Seville Airport (SVQ),Seville,Standard minivan 6 pax,6,"€87,00",EUR,,,,,,
Spain,Tenerife North Airport (TFN),Costa Adeje,Standard class car,3,"€130,00",EUR,,,,,,
Spain,Tenerife North Airport (TFN),Costa Adeje,Standard Minibus 16pax,16,"€265,00",EUR,,,,,,
Spain,Tenerife North Airport (TFN),Costa Adeje,Standard minivan 6 pax,6,"€156,00",EUR,,,,,,
Spain,Tenerife South Airport (TFS),Costa Adeje,Standard class car,3,"€39,00",EUR,,,,,,
Spain,Tenerife South Airport (TFS),Costa Adeje,Standard Minibus 16pax,16,"€110,00",EUR,,,,,,
Spain,Tenerife South Airport (TFS),Costa Adeje,Standard minivan 6 pax,6,"€52,00",EUR,,,,,,
