"id","country","city","routeFrom","routeTo","vehicleType","fixedPrice","currency","source","notes"
"cmm3d3o0k00lik8pp6025h0w1","Lithuania","Vilnius","Vilnius airport (VNO)","Vilnius","Standard Minibus 16pax","120","EUR","base_price_xlsx","pax:16"
"cmm3d3o0k00lhk8ppokownh6q","Lithuania","Vilnius","Vilnius airport (VNO)","Vilnius","Standard class car","27","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00ljk8ppbeyk6fxv","Lithuania","Vilnius","Vilnius airport (VNO)","Vilnius","Standard minivan 6 pax","40","EUR","base_price_xlsx","pax:6"
"cmm3d3o0k00llk8ppuxpshkqt","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","Business class car","20","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00lmk8pppu7f7lcr","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","Businessvan 5 pax","24","EUR","base_price_xlsx","pax:5"
"cmm3d3o0k00lnk8ppgsyd2aj7","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","First class car","37","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00lrk8ppl9hkzrzy","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","Standard MPV","26","EUR","base_price_xlsx","pax:7"
"cmm3d3o0k00lpk8pppybh633z","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","Standard Minibus 16pax","37","EUR","base_price_xlsx","pax:16"
"cmm3d3o0k00lok8ppt1gewr4s","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","Standard class car","18","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00lqk8ppykzoajhw","Morocco","Annakil","Marrakesh Menara Airport (RAK)","Annakil","Standard minivan 7 pax","20","EUR","base_price_xlsx","pax:7"
"cmm3d3o0k00lsk8ppcxxe5fhz","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","Business class car","83","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00ltk8ppxif43h8g","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","Businessvan 5 pax","84","EUR","base_price_xlsx","pax:5"
"cmm3d3o0k00luk8ppwoskunmg","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","First class car","127","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00lyk8ppqirzui5u","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","Standard MPV","78","EUR","base_price_xlsx","pax:7"
"cmm3d3o0k00lwk8pp24hjqxmb","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","Standard Minibus 16pax","171","EUR","base_price_xlsx","pax:16"
"cmm3d3o0k00lvk8ppp7g8j3vx","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","Standard class car","67","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00lxk8ppaq784j5u","Morocco","Asni","Marrakesh Menara Airport (RAK)","Asni","Standard minivan 7 pax","79","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00m6k8pp79h90wfb","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","Business class car","216","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00m7k8ppnbqdppvz","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","Businessvan 5 pax","206","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00m8k8ppfw6ul3js","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","First class car","250","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mck8pp3642t2vl","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","Standard MPV","175","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mak8ppqzgm52ir","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","Standard Minibus 16pax","308","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00m9k8ppjzsk2rot","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","Standard class car","138","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mbk8ppuiaofu2t","Morocco","El Jadida","Marrakesh Menara Airport (RAK)","El Jadida","Standard minivan 7 pax","191","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mdk8pp9uhlg62f","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","Business class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mek8pppurwdsnj","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","Businessvan 5 pax","22","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00mfk8ppeds4x6oq","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","First class car","39","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mjk8pp5p2py4od","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","Standard MPV","18","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mhk8pp3ihjimrp","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","Standard Minibus 16pax","46","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00mgk8pp1dpvmf53","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","Standard class car","16","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mik8pp67yfzoel","Morocco","Gueliz","Marrakesh Menara Airport (RAK)","Gueliz","Standard minivan 7 pax","19","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mkk8ppu4fojknc","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","Business class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mlk8pp27s07q24","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","Businessvan 5 pax","22","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00mmk8ppek0zsjsf","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","First class car","37","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mqk8ppgtbyxtzg","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","Standard MPV","20","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mok8ppvxuci1cc","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","Standard Minibus 16pax","46","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00mnk8ppibm6jm5b","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","Standard class car","16","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mpk8pp5hne2g81","Morocco","Hivernage","Marrakesh Menara Airport (RAK)","Hivernage","Standard minivan 7 pax","19","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mrk8pp2q3pxyyy","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","Business class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00msk8pp7x39sxtg","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","Businessvan 5 pax","24","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00mtk8pplzx39ngz","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","First class car","37","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mxk8ppqjaqlbgo","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","Standard MPV","18","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00mvk8ppyicj6feo","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","Standard Minibus 16pax","46","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00muk8pp7jb1834f","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","Standard class car","18","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mwk8pps2s5nyib","Morocco","Marrakesh city","Marrakesh Menara Airport (RAK)","Marrakesh city","Standard minivan 7 pax","20","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00myk8pp1qqlcr10","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","Business class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00mzk8pp5vgmwovr","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","Businessvan 5 pax","22","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00n0k8ppfwgv2dc3","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","First class car","39","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00n4k8pps0cfybis","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","Standard MPV","18","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00n2k8ppux8eopxn","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","Standard Minibus 16pax","46","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00n1k8ppn33qy40v","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","Standard class car","16","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00n3k8ppzpsahr7i","Morocco","Marrakesh city centre (riads)","Marrakesh Menara Airport (RAK)","Marrakesh city centre (riads)","Standard minivan 7 pax","19","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00n5k8pphze0ho6k","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","Business class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00n6k8ppnla2761z","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","Businessvan 5 pax","22","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00n7k8ppxik3peac","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","First class car","39","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nbk8pp184q19af","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","Standard MPV","18","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00n9k8ppamjlrre2","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","Standard Minibus 16pax","46","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00n8k8ppt6njc5n6","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","Standard class car","16","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nak8ppwtey3g14","Morocco","Marrakesh outskirts","Marrakesh Menara Airport (RAK)","Marrakesh outskirts","Standard minivan 7 pax","19","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00nck8ppb34y44j2","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","Business class car","26","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00ndk8ppptlq41ah","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","Businessvan 5 pax","28","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00nek8pporr72ixy","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","First class car","42","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nik8ppknjsriqy","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","Standard MPV","20","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00ngk8pp6jf9pwtr","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","Standard Minibus 16pax","37","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00nfk8pp85lmkc0y","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","Standard class car","20","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nhk8ppx6d2jfz2","Morocco","Menara + Hay Charaf + El Azzouzia","Marrakesh Menara Airport (RAK)","Menara + Hay Charaf + El Azzouzia","Standard minivan 7 pax","23","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00njk8pp4ec1nq8r","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","Business class car","31","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nkk8ppxckein1h","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","Businessvan 5 pax","28","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00nlk8ppbz1b6ifd","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","First class car","47","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00npk8ppr5scg408","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","Standard MPV","26","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00nnk8ppcxtc5nhy","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","Standard Minibus 16pax","57","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00nmk8ppdnd0zhnx","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","Standard class car","24","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nok8ppshrmf9vd","Morocco","Ouahat Sidi Brahim","Marrakesh Menara Airport (RAK)","Ouahat Sidi Brahim","Standard minivan 7 pax","25","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00nqk8ppk2z3f2cl","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","Business class car","26","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00nrk8ppqoqtnmsk","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","Businessvan 5 pax","28","EUR","base_price_xlsx","pax:5"
"cmm3d3o0l00nsk8ppeay6yijh","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","First class car","47","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00nwk8ppo39n9s2o","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","Standard MPV","26","EUR","base_price_xlsx","pax:7"
"cmm3d3o0m00nuk8ppryskhcfd","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","Standard Minibus 16pax","39","EUR","base_price_xlsx","pax:16"
"cmm3d3o0m00ntk8ppym4eit63","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","Standard class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00nvk8ppb1rqpbrg","Morocco","Palmeraie","Marrakesh Menara Airport (RAK)","Palmeraie","Standard minivan 7 pax","25","EUR","base_price_xlsx","pax:7"
"cmm3d3o0m00nxk8ppfthy1f6e","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","Business class car","46","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00nyk8ppgyeryn7n","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","Businessvan 5 pax","28","EUR","base_price_xlsx","pax:5"
"cmm3d3o0m00nzk8pp0473lcay","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","First class car","47","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00o3k8pps6eaea9g","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","Standard MPV","26","EUR","base_price_xlsx","pax:7"
"cmm3d3o0m00o1k8pp4pbnaawk","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","Standard Minibus 16pax","49","EUR","base_price_xlsx","pax:16"
"cmm3d3o0m00o0k8ppzqrzh6bq","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","Standard class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00o2k8ppb4l0l9hr","Morocco","Tameslouht","Marrakesh Menara Airport (RAK)","Tameslouht","Standard minivan 7 pax","25","EUR","base_price_xlsx","pax:7"
"cmm3d3o0m00o4k8ppzws7oan3","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","Business class car","32","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00o5k8pp9gp686xw","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","Businessvan 5 pax","28","EUR","base_price_xlsx","pax:5"
"cmm3d3o0m00o6k8pp09z7hzjx","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","First class car","47","EUR","base_price_xlsx","pax:3"
"cmm3d3o3k01c8k8pppq2ahxhm","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","Standard MPV","26","EUR","base_price_xlsx","pax:7"
"cmm3d3o0m00o8k8pp06pc5gox","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","Standard Minibus 16pax","57","EUR","base_price_xlsx","pax:16"
"cmm3d3o0m00o7k8pp0h4fwzyz","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","Standard class car","24","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00o9k8ppiyxpfbp8","Morocco","Tasoultante","Marrakesh Menara Airport (RAK)","Tasoultante","Standard minivan 7 pax","25","EUR","base_price_xlsx","pax:7"
"cmm3d3o0k00lzk8ppj5cb3vu6","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","Business class car","51","EUR","base_price_xlsx","pax:3"
"cmm3d3o0k00m0k8ppcj7dwma0","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","Businessvan 5 pax","60","EUR","base_price_xlsx","pax:5"
"cmm3d3o0k00m1k8pp1mcd3scs","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","First class car","92","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00m5k8pp0giti2d9","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","Standard MPV","46","EUR","base_price_xlsx","pax:7"
"cmm3d3o0l00m3k8ppeurnxlzi","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","Standard Minibus 16pax","84","EUR","base_price_xlsx","pax:16"
"cmm3d3o0l00m2k8ppmim7srmk","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","Standard class car","45","EUR","base_price_xlsx","pax:3"
"cmm3d3o0l00m4k8ppd17hrcnv","Morocco","cercle d' Loudaya","Marrakesh Menara Airport (RAK)","cercle d' Loudaya","Standard minivan 7 pax","55","EUR","base_price_xlsx","pax:7"
"cmm3d3o0m00oak8ppr04rxuny","Netherlands","Amsterdam","Amsterdam Airport Schiphol (AMS)","Amsterdam","Business class car","81","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00obk8pppybat7bd","Netherlands","Amsterdam","Amsterdam Airport Schiphol (AMS)","Amsterdam","Businessvan 6 pax","105","EUR","base_price_xlsx","pax:6"
"cmm3d3o0m00ock8ppz62wn5oy","Netherlands","Amsterdam","Amsterdam Airport Schiphol (AMS)","Amsterdam","Standard class car","69","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00odk8pp6rjdhx6w","Netherlands","Amsterdam","Amsterdam Airport Schiphol (AMS)","Amsterdam","Standard minivan 6 pax","77","EUR","base_price_xlsx","pax:6"
"cmm3d3o0m00oek8ppnspd7to8","Norway","Arendal","Oslo Gardermoen Airport (OSL)","Arendal","Standard class car","876","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ogk8ppy10b07kc","Norway","Asker town","Oslo Gardermoen Airport (OSL)","Asker town","Standard class car","169","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00oik8ppga9r9y28","Norway","Beitostølen (Beitostolen)","Oslo Gardermoen Airport (OSL)","Beitostølen (Beitostolen)","Standard class car","592","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ojk8pp4eck7gvf","Norway","Bergen City","Oslo Gardermoen Airport (OSL)","Bergen City","Standard class car","1416","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ohk8ppyfwi4t6f","Norway","Bærum","Oslo Gardermoen Airport (OSL)","Bærum","Standard class car","175","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00okk8ppfa429zum","Norway","Drammen","Oslo Gardermoen Airport (OSL)","Drammen","Standard class car","227","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00olk8ppfxib2yn3","Norway","Drøbak town","Oslo Gardermoen Airport (OSL)","Drøbak town","Standard class car","201","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00omk8ppsz0emwjj","Norway","Enebakk","Oslo Gardermoen Airport (OSL)","Enebakk","Standard class car","174","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00onk8ppogfo62ut","Norway","Fagerstrand","Oslo Gardermoen Airport (OSL)","Fagerstrand","Standard class car","212","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ook8ppw6fxdj4u","Norway","Fetsund","Oslo Gardermoen Airport (OSL)","Fetsund","Standard class car","95","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00opk8ppgeyezxhw","Norway","Flateby","Oslo Gardermoen Airport (OSL)","Flateby","Standard class car","114","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00oqk8ppweeenawi","Norway","Geilo, Norway","Oslo Gardermoen Airport (OSL)","Geilo, Norway","Standard class car","636","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ork8ppep1t5s8m","Norway","Geiranger","Oslo Gardermoen Airport (OSL)","Geiranger","Standard class car","1180","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00osk8ppfc18rghc","Norway","Gøteborg / Göteborg / Gothenburg","Oslo Gardermoen Airport (OSL)","Gøteborg / Göteborg / Gothenburg","Standard class car","977","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00otk8pp2d5fxrkg","Norway","Gøteborg / Göteborg / Gothenburg","Oslo Gardermoen Airport (OSL)","Gøteborg / Göteborg / Gothenburg","Standard class car","977","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ouk8ppbvcon67r","Norway","Hafjell (ski resort)","Oslo Gardermoen Airport (OSL)","Hafjell (ski resort)","Standard class car","455","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ovk8ppeuj4bbpz","Norway","Halden","Oslo Gardermoen Airport (OSL)","Halden","Standard class car","442","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00owk8ppmdhvvz8z","Norway","Hamar","Oslo Gardermoen Airport (OSL)","Hamar","Standard class car","224","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00oxk8pp2mig4yr4","Norway","Hemsedal","Oslo Gardermoen Airport (OSL)","Hemsedal","Standard class car","585","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00oyk8pp3hjsgzix","Norway","Hønefoss","Oslo Gardermoen Airport (OSL)","Hønefoss","Standard class car","150","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00ozk8ppa7zubl8b","Norway","Kolbotn","Oslo Gardermoen Airport (OSL)","Kolbotn","Standard class car","132","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00p0k8ppisoa4brr","Norway","Kongsberg","Oslo Gardermoen Airport (OSL)","Kongsberg","Standard class car","345","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00p1k8ppi1cyd5cz","Norway","Kongsvinger","Oslo Gardermoen Airport (OSL)","Kongsvinger","Standard class car","153","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00p2k8ppcl09hdrc","Norway","Kristiansand","Oslo Gardermoen Airport (OSL)","Kristiansand","Standard class car","1050","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00p3k8ppmxuwvjch","Norway","Kvitfjell stasjon, Kvitfjellvegen, Ringebu","Oslo Gardermoen Airport (OSL)","Kvitfjell stasjon, Kvitfjellvegen, Ringebu","Standard class car","540","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00p4k8ppz38ic85e","Norway","Langhus","Oslo Gardermoen Airport (OSL)","Langhus","Standard class car","148","EUR","base_price_xlsx","pax:3"
"cmm3d3o0m00p5k8pps927iy9x","Norway","Larvik","Oslo Gardermoen Airport (OSL)","Larvik","Standard class car","502","EUR","base_price_xlsx","pax:3"
